start_x,stop_x,patient_id,encounter_id_x,code_x,description,encounter_id_y,start_y,stop_y,encounterclass,code_y,base_encounter_cost,total_claim_cost,payer_coverage,healthcare_expenses,healthcare_coverage,encounter_reason,birthdate,deathdate,ssn,prefix,marital,race,ethnicity,gender,birthplace,city,state,county,latitude,longitude,age_today,status,country,days_in_hospital,days_in_hospital_int,service_in_minutes,medical_center,practicioner_name,practicioner_gender,medical_aid_scheme,encounter_year,allergy_count
1976-02-13,,28f36cfa-7696-4f73-ac4f-427e802199d9,cb11409c-e981-4e91-922f-c242b8d0405b,232350006,Dust Mite,cb11409c-e981-4e91-922f-c242b8d0405b,1976-02-14 02:07:14,1976-02-14 02:55:14,ambulatory,185347001,129.16,129.16,69.16,1087722.26,68534.74000000002,allergy,1974-01-17,,999-22-4097,mrs.,married,white,nonhispanic,female,marshfield  massachusetts ,gardner,massachusetts,worcester county,42.55461827496183,-72.00638993092305,50,alive,united states,0 days 00:48:00,0,48,heywood hospital,lon587 lind531,male,cigna health,1976,1
2009-11-30,,df91aedf-3e17-44c3-b273-62e35f518475,e171e3c8-3543-40cc-8946-9918e044fb36,419474003,Mould,e171e3c8-3543-40cc-8946-9918e044fb36,2009-11-30 07:30:41,2009-11-30 08:10:41,ambulatory,185347001,129.16,129.16,69.16,37235.59,7762.08,allergy,2008-10-24,,999-97-9250,mr.,single,white,nonhispanic,male,marblehead  massachusetts ,waltham,massachusetts,middlesex county,42.428920338643,-71.22885478083032,15,alive,united states,0 days 00:40:00,0,40,lahey hospital & medical center  burlington,zana914 considine820,female,medicaid,2009,1
2009-11-30,,df91aedf-3e17-44c3-b273-62e35f518475,e171e3c8-3543-40cc-8946-9918e044fb36,232350006,Dust Mite,e171e3c8-3543-40cc-8946-9918e044fb36,2009-11-30 07:30:41,2009-11-30 08:10:41,ambulatory,185347001,129.16,129.16,69.16,37235.59,7762.08,allergy,2008-10-24,,999-97-9250,mr.,single,white,nonhispanic,male,marblehead  massachusetts ,waltham,massachusetts,middlesex county,42.428920338643,-71.22885478083032,15,alive,united states,0 days 00:40:00,0,40,lahey hospital & medical center  burlington,zana914 considine820,female,medicaid,2009,1
2009-11-30,,df91aedf-3e17-44c3-b273-62e35f518475,e171e3c8-3543-40cc-8946-9918e044fb36,232347008,Dander (animal),e171e3c8-3543-40cc-8946-9918e044fb36,2009-11-30 07:30:41,2009-11-30 08:10:41,ambulatory,185347001,129.16,129.16,69.16,37235.59,7762.08,allergy,2008-10-24,,999-97-9250,mr.,single,white,nonhispanic,male,marblehead  massachusetts ,waltham,massachusetts,middlesex county,42.428920338643,-71.22885478083032,15,alive,united states,0 days 00:40:00,0,40,lahey hospital & medical center  burlington,zana914 considine820,female,medicaid,2009,1
2009-11-30,,df91aedf-3e17-44c3-b273-62e35f518475,e171e3c8-3543-40cc-8946-9918e044fb36,418689008,Grass Pollen,e171e3c8-3543-40cc-8946-9918e044fb36,2009-11-30 07:30:41,2009-11-30 08:10:41,ambulatory,185347001,129.16,129.16,69.16,37235.59,7762.08,allergy,2008-10-24,,999-97-9250,mr.,single,white,nonhispanic,male,marblehead  massachusetts ,waltham,massachusetts,middlesex county,42.428920338643,-71.22885478083032,15,alive,united states,0 days 00:40:00,0,40,lahey hospital & medical center  burlington,zana914 considine820,female,medicaid,2009,1
2009-11-30,,df91aedf-3e17-44c3-b273-62e35f518475,e171e3c8-3543-40cc-8946-9918e044fb36,300913006,Shellfish,e171e3c8-3543-40cc-8946-9918e044fb36,2009-11-30 07:30:41,2009-11-30 08:10:41,ambulatory,185347001,129.16,129.16,69.16,37235.59,7762.08,allergy,2008-10-24,,999-97-9250,mr.,single,white,nonhispanic,male,marblehead  massachusetts ,waltham,massachusetts,middlesex county,42.428920338643,-71.22885478083032,15,alive,united states,0 days 00:40:00,0,40,lahey hospital & medical center  burlington,zana914 considine820,female,medicaid,2009,1
2013-08-29,,d1639077-59f3-401f-a058-2ad70502f93f,c13ea48d-deaa-4b51-b47a-8e950d65b131,425525006,Dairy,c13ea48d-deaa-4b51-b47a-8e950d65b131,2013-08-29 06:11:01,2013-08-29 06:53:01,ambulatory,185347001,129.16,129.16,64.16,184467.6,2387.36,allergy,2012-10-21,,999-91-6450,mr.,single,white,nonhispanic,male,maynard  massachusetts ,franklin,massachusetts,norfolk county,42.04514107194324,-71.42171934441131,11,alive,united states,0 days 00:42:00,0,42,milford regional medical center,lonna614 dietrich576,female,aetna,2013,1
1985-11-28,,0c5aa52a-3b1d-4289-af16-29f7a2d07fec,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,419474003,Mould,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,1985-11-28 14:28:07,1985-11-28 15:19:07,ambulatory,185347001,129.16,129.16,59.16,793569.9,8882.399999999998,allergy,1984-06-24,,999-82-1441,mrs.,married,white,hispanic,female,santiago de los caballeros  santiago ,attleboro,massachusetts,bristol county,41.84586584469066,-71.3317871538724,40,alive,dominican republic,0 days 00:51:00,0,51,sturdy memorial hospital,gaynell126 streich926,female,united health care,1985,1
1985-11-28,,0c5aa52a-3b1d-4289-af16-29f7a2d07fec,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,232350006,Dust Mite,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,1985-11-28 14:28:07,1985-11-28 15:19:07,ambulatory,185347001,129.16,129.16,59.16,793569.9,8882.399999999998,allergy,1984-06-24,,999-82-1441,mrs.,married,white,hispanic,female,santiago de los caballeros  santiago ,attleboro,massachusetts,bristol county,41.84586584469066,-71.3317871538724,40,alive,dominican republic,0 days 00:51:00,0,51,sturdy memorial hospital,gaynell126 streich926,female,united health care,1985,1
1985-11-28,,0c5aa52a-3b1d-4289-af16-29f7a2d07fec,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,232347008,Dander (animal),bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,1985-11-28 14:28:07,1985-11-28 15:19:07,ambulatory,185347001,129.16,129.16,59.16,793569.9,8882.399999999998,allergy,1984-06-24,,999-82-1441,mrs.,married,white,hispanic,female,santiago de los caballeros  santiago ,attleboro,massachusetts,bristol county,41.84586584469066,-71.3317871538724,40,alive,dominican republic,0 days 00:51:00,0,51,sturdy memorial hospital,gaynell126 streich926,female,united health care,1985,1
1985-11-28,,0c5aa52a-3b1d-4289-af16-29f7a2d07fec,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,419263009,Tree Pollen,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,1985-11-28 14:28:07,1985-11-28 15:19:07,ambulatory,185347001,129.16,129.16,59.16,793569.9,8882.399999999998,allergy,1984-06-24,,999-82-1441,mrs.,married,white,hispanic,female,santiago de los caballeros  santiago ,attleboro,massachusetts,bristol county,41.84586584469066,-71.3317871538724,40,alive,dominican republic,0 days 00:51:00,0,51,sturdy memorial hospital,gaynell126 streich926,female,united health care,1985,1
1985-11-28,,0c5aa52a-3b1d-4289-af16-29f7a2d07fec,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,300913006,Shellfish,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,1985-11-28 14:28:07,1985-11-28 15:19:07,ambulatory,185347001,129.16,129.16,59.16,793569.9,8882.399999999998,allergy,1984-06-24,,999-82-1441,mrs.,married,white,hispanic,female,santiago de los caballeros  santiago ,attleboro,massachusetts,bristol county,41.84586584469066,-71.3317871538724,40,alive,dominican republic,0 days 00:51:00,0,51,sturdy memorial hospital,gaynell126 streich926,female,united health care,1985,1
1985-11-28,,0c5aa52a-3b1d-4289-af16-29f7a2d07fec,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,417532002,Fish,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,1985-11-28 14:28:07,1985-11-28 15:19:07,ambulatory,185347001,129.16,129.16,59.16,793569.9,8882.399999999998,allergy,1984-06-24,,999-82-1441,mrs.,married,white,hispanic,female,santiago de los caballeros  santiago ,attleboro,massachusetts,bristol county,41.84586584469066,-71.3317871538724,40,alive,dominican republic,0 days 00:51:00,0,51,sturdy memorial hospital,gaynell126 streich926,female,united health care,1985,1
1985-11-28,,0c5aa52a-3b1d-4289-af16-29f7a2d07fec,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,91934008,Nuts,bdccf0d7-f3c2-4fc2-97df-9f0d41ae84f2,1985-11-28 14:28:07,1985-11-28 15:19:07,ambulatory,185347001,129.16,129.16,59.16,793569.9,8882.399999999998,allergy,1984-06-24,,999-82-1441,mrs.,married,white,hispanic,female,santiago de los caballeros  santiago ,attleboro,massachusetts,bristol county,41.84586584469066,-71.3317871538724,40,alive,dominican republic,0 days 00:51:00,0,51,sturdy memorial hospital,gaynell126 streich926,female,united health care,1985,1
2019-05-31,,2a88cb57-86fa-4259-93bf-3956e91b07f4,647eb0bb-5a2d-4617-9c00-fc97f8111994,424213003,Bee Venom,647eb0bb-5a2d-4617-9c00-fc97f8111994,2019-05-31 12:19:06,2019-05-31 13:13:06,ambulatory,185347001,129.16,129.16,49.16,51490.4,1457.3999999999996,allergy,2017-12-23,,999-28-4976,mr.,single,white,hispanic,male,santiago  santiago province ,taunton,massachusetts,bristol county,41.95997846731197,-71.0141637048784,6,alive,chile,0 days 00:54:00,0,54,morton hospital,brittani427 satterfield305,female,humana,2019,1
2019-05-31,,2a88cb57-86fa-4259-93bf-3956e91b07f4,647eb0bb-5a2d-4617-9c00-fc97f8111994,419474003,Mould,647eb0bb-5a2d-4617-9c00-fc97f8111994,2019-05-31 12:19:06,2019-05-31 13:13:06,ambulatory,185347001,129.16,129.16,49.16,51490.4,1457.3999999999996,allergy,2017-12-23,,999-28-4976,mr.,single,white,hispanic,male,santiago  santiago province ,taunton,massachusetts,bristol county,41.95997846731197,-71.0141637048784,6,alive,chile,0 days 00:54:00,0,54,morton hospital,brittani427 satterfield305,female,humana,2019,1
2019-05-31,,2a88cb57-86fa-4259-93bf-3956e91b07f4,647eb0bb-5a2d-4617-9c00-fc97f8111994,232347008,Dander (animal),647eb0bb-5a2d-4617-9c00-fc97f8111994,2019-05-31 12:19:06,2019-05-31 13:13:06,ambulatory,185347001,129.16,129.16,49.16,51490.4,1457.3999999999996,allergy,2017-12-23,,999-28-4976,mr.,single,white,hispanic,male,santiago  santiago province ,taunton,massachusetts,bristol county,41.95997846731197,-71.0141637048784,6,alive,chile,0 days 00:54:00,0,54,morton hospital,brittani427 satterfield305,female,humana,2019,1
2019-05-31,,2a88cb57-86fa-4259-93bf-3956e91b07f4,647eb0bb-5a2d-4617-9c00-fc97f8111994,418689008,Grass Pollen,647eb0bb-5a2d-4617-9c00-fc97f8111994,2019-05-31 12:19:06,2019-05-31 13:13:06,ambulatory,185347001,129.16,129.16,49.16,51490.4,1457.3999999999996,allergy,2017-12-23,,999-28-4976,mr.,single,white,hispanic,male,santiago  santiago province ,taunton,massachusetts,bristol county,41.95997846731197,-71.0141637048784,6,alive,chile,0 days 00:54:00,0,54,morton hospital,brittani427 satterfield305,female,humana,2019,1
2019-05-31,,2a88cb57-86fa-4259-93bf-3956e91b07f4,647eb0bb-5a2d-4617-9c00-fc97f8111994,300913006,Shellfish,647eb0bb-5a2d-4617-9c00-fc97f8111994,2019-05-31 12:19:06,2019-05-31 13:13:06,ambulatory,185347001,129.16,129.16,49.16,51490.4,1457.3999999999996,allergy,2017-12-23,,999-28-4976,mr.,single,white,hispanic,male,santiago  santiago province ,taunton,massachusetts,bristol county,41.95997846731197,-71.0141637048784,6,alive,chile,0 days 00:54:00,0,54,morton hospital,brittani427 satterfield305,female,humana,2019,1
1998-07-19,2014-03-20,e061409e-4b85-4ec1-b1f7-02677d51f763,022ad487-e41c-43ba-90f3-eb2d6711f4d3,419474003,Mould,022ad487-e41c-43ba-90f3-eb2d6711f4d3,1998-07-19 12:55:35,1998-07-19 13:38:35,ambulatory,185347001,129.16,129.16,69.16,548793.2,9322.69,allergy,1997-09-11,,999-32-2366,ms.,single,white,nonhispanic,female,auburn  massachusetts ,framingham,massachusetts,middlesex county,42.3224819015944,-71.40032560558313,26,alive,united states,0 days 00:43:00,0,43,metrowest medical center,keri25 schmidt332,female,cigna health,1998,1
1998-07-19,2014-03-20,e061409e-4b85-4ec1-b1f7-02677d51f763,022ad487-e41c-43ba-90f3-eb2d6711f4d3,232347008,Dander (animal),022ad487-e41c-43ba-90f3-eb2d6711f4d3,1998-07-19 12:55:35,1998-07-19 13:38:35,ambulatory,185347001,129.16,129.16,69.16,548793.2,9322.69,allergy,1997-09-11,,999-32-2366,ms.,single,white,nonhispanic,female,auburn  massachusetts ,framingham,massachusetts,middlesex county,42.3224819015944,-71.40032560558313,26,alive,united states,0 days 00:43:00,0,43,metrowest medical center,keri25 schmidt332,female,cigna health,1998,1
1998-07-19,,e061409e-4b85-4ec1-b1f7-02677d51f763,022ad487-e41c-43ba-90f3-eb2d6711f4d3,418689008,Grass Pollen,022ad487-e41c-43ba-90f3-eb2d6711f4d3,1998-07-19 12:55:35,1998-07-19 13:38:35,ambulatory,185347001,129.16,129.16,69.16,548793.2,9322.69,allergy,1997-09-11,,999-32-2366,ms.,single,white,nonhispanic,female,auburn  massachusetts ,framingham,massachusetts,middlesex county,42.3224819015944,-71.40032560558313,26,alive,united states,0 days 00:43:00,0,43,metrowest medical center,keri25 schmidt332,female,cigna health,1998,1
1998-07-19,,e061409e-4b85-4ec1-b1f7-02677d51f763,022ad487-e41c-43ba-90f3-eb2d6711f4d3,91935009,Peanuts,022ad487-e41c-43ba-90f3-eb2d6711f4d3,1998-07-19 12:55:35,1998-07-19 13:38:35,ambulatory,185347001,129.16,129.16,69.16,548793.2,9322.69,allergy,1997-09-11,,999-32-2366,ms.,single,white,nonhispanic,female,auburn  massachusetts ,framingham,massachusetts,middlesex county,42.3224819015944,-71.40032560558313,26,alive,united states,0 days 00:43:00,0,43,metrowest medical center,keri25 schmidt332,female,cigna health,1998,1
1974-05-17,,71e13815-55fb-4734-bcac-6079160d82a0,9607667e-4c98-4087-9c59-0fd5b6331078,419263009,Tree Pollen,9607667e-4c98-4087-9c59-0fd5b6331078,1974-05-17 10:52:30,1974-05-17 11:07:30,ambulatory,185347001,129.16,129.16,59.16,1165290.46,13129.059999999998,allergy,1973-06-02,,999-94-8759,mrs.,married,white,nonhispanic,female,boston  massachusetts ,waltham,massachusetts,middlesex county,42.43121449138476,-71.26807838429691,51,alive,united states,0 days 00:15:00,0,15,lahey hospital & medical center  burlington,zana914 considine820,female,united health care,1974,1
1974-05-17,,71e13815-55fb-4734-bcac-6079160d82a0,9607667e-4c98-4087-9c59-0fd5b6331078,417532002,Fish,9607667e-4c98-4087-9c59-0fd5b6331078,1974-05-17 10:52:30,1974-05-17 11:07:30,ambulatory,185347001,129.16,129.16,59.16,1165290.46,13129.059999999998,allergy,1973-06-02,,999-94-8759,mrs.,married,white,nonhispanic,female,boston  massachusetts ,waltham,massachusetts,middlesex county,42.43121449138476,-71.26807838429691,51,alive,united states,0 days 00:15:00,0,15,lahey hospital & medical center  burlington,zana914 considine820,female,united health care,1974,1
1974-05-17,,71e13815-55fb-4734-bcac-6079160d82a0,9607667e-4c98-4087-9c59-0fd5b6331078,91935009,Peanuts,9607667e-4c98-4087-9c59-0fd5b6331078,1974-05-17 10:52:30,1974-05-17 11:07:30,ambulatory,185347001,129.16,129.16,59.16,1165290.46,13129.059999999998,allergy,1973-06-02,,999-94-8759,mrs.,married,white,nonhispanic,female,boston  massachusetts ,waltham,massachusetts,middlesex county,42.43121449138476,-71.26807838429691,51,alive,united states,0 days 00:15:00,0,15,lahey hospital & medical center  burlington,zana914 considine820,female,united health care,1974,1
1957-06-06,,852f4588-ba8f-4eeb-94fe-5c3c974ab114,aa997e7e-3421-4f40-8216-394f407de8c2,300913006,Shellfish,aa997e7e-3421-4f40-8216-394f407de8c2,1957-06-06 14:55:06,1957-06-06 15:10:06,ambulatory,185347001,129.16,129.16,49.16,1544799.98,5777.759999999999,allergy,1956-01-02,,999-60-6320,mrs.,married,white,hispanic,female,whitman  massachusetts ,lynn,massachusetts,essex county,42.4446755379841,-70.98660115861244,68,alive,united states,0 days 00:15:00,0,15,hallmark health system,vern731 powlowski563,male,humana,1957,1
2003-08-21,2018-01-30,6ca038f1-a3f6-4c2d-848e-bab8e7ae7101,648c58a1-13b0-4c4b-b3cb-f3472da37acc,419474003,Mould,648c58a1-13b0-4c4b-b3cb-f3472da37acc,2003-08-21 18:31:52,2003-08-21 19:19:52,ambulatory,185347001,129.16,129.16,64.16,460512.24,7646.799999999999,allergy,2001-07-24,,999-55-4456,mr.,mx,white,nonhispanic,male,greenfield  massachusetts ,south hadley,massachusetts,hampshire county,42.27798497080356,-72.5960567416131,23,alive,united states,0 days 00:48:00,0,48,holyoke medical center,garth972 wyman904,male,aetna,2003,1
2003-08-21,2018-01-30,6ca038f1-a3f6-4c2d-848e-bab8e7ae7101,648c58a1-13b0-4c4b-b3cb-f3472da37acc,232350006,Dust Mite,648c58a1-13b0-4c4b-b3cb-f3472da37acc,2003-08-21 18:31:52,2003-08-21 19:19:52,ambulatory,185347001,129.16,129.16,64.16,460512.24,7646.799999999999,allergy,2001-07-24,,999-55-4456,mr.,mx,white,nonhispanic,male,greenfield  massachusetts ,south hadley,massachusetts,hampshire county,42.27798497080356,-72.5960567416131,23,alive,united states,0 days 00:48:00,0,48,holyoke medical center,garth972 wyman904,male,aetna,2003,1
2003-08-21,2018-01-30,6ca038f1-a3f6-4c2d-848e-bab8e7ae7101,648c58a1-13b0-4c4b-b3cb-f3472da37acc,232347008,Dander (animal),648c58a1-13b0-4c4b-b3cb-f3472da37acc,2003-08-21 18:31:52,2003-08-21 19:19:52,ambulatory,185347001,129.16,129.16,64.16,460512.24,7646.799999999999,allergy,2001-07-24,,999-55-4456,mr.,mx,white,nonhispanic,male,greenfield  massachusetts ,south hadley,massachusetts,hampshire county,42.27798497080356,-72.5960567416131,23,alive,united states,0 days 00:48:00,0,48,holyoke medical center,garth972 wyman904,male,aetna,2003,1
2003-08-21,2018-01-30,6ca038f1-a3f6-4c2d-848e-bab8e7ae7101,648c58a1-13b0-4c4b-b3cb-f3472da37acc,418689008,Grass Pollen,648c58a1-13b0-4c4b-b3cb-f3472da37acc,2003-08-21 18:31:52,2003-08-21 19:19:52,ambulatory,185347001,129.16,129.16,64.16,460512.24,7646.799999999999,allergy,2001-07-24,,999-55-4456,mr.,mx,white,nonhispanic,male,greenfield  massachusetts ,south hadley,massachusetts,hampshire county,42.27798497080356,-72.5960567416131,23,alive,united states,0 days 00:48:00,0,48,holyoke medical center,garth972 wyman904,male,aetna,2003,1
2003-08-21,,6ca038f1-a3f6-4c2d-848e-bab8e7ae7101,648c58a1-13b0-4c4b-b3cb-f3472da37acc,419263009,Tree Pollen,648c58a1-13b0-4c4b-b3cb-f3472da37acc,2003-08-21 18:31:52,2003-08-21 19:19:52,ambulatory,185347001,129.16,129.16,64.16,460512.24,7646.799999999999,allergy,2001-07-24,,999-55-4456,mr.,mx,white,nonhispanic,male,greenfield  massachusetts ,south hadley,massachusetts,hampshire county,42.27798497080356,-72.5960567416131,23,alive,united states,0 days 00:48:00,0,48,holyoke medical center,garth972 wyman904,male,aetna,2003,1
2008-04-10,,cd900636-aee9-41b1-acf1-557efa0fd9cd,1d7366f7-4e58-4561-959d-1c339db8b53b,419474003,Mould,1d7366f7-4e58-4561-959d-1c339db8b53b,2008-04-10 08:45:27,2008-04-10 09:35:27,ambulatory,185347001,129.16,129.16,59.16,309595.45,4083.88,allergy,2007-03-03,,999-69-3274,ms.,mx,white,nonhispanic,female,concord  massachusetts ,norfolk,massachusetts,norfolk county,42.09375912895345,-71.35040050028789,17,alive,united states,0 days 00:50:00,0,50,sturdy memorial hospital,gaynell126 streich926,female,united health care,2008,1
2008-04-10,,cd900636-aee9-41b1-acf1-557efa0fd9cd,1d7366f7-4e58-4561-959d-1c339db8b53b,232350006,Dust Mite,1d7366f7-4e58-4561-959d-1c339db8b53b,2008-04-10 08:45:27,2008-04-10 09:35:27,ambulatory,185347001,129.16,129.16,59.16,309595.45,4083.88,allergy,2007-03-03,,999-69-3274,ms.,mx,white,nonhispanic,female,concord  massachusetts ,norfolk,massachusetts,norfolk county,42.09375912895345,-71.35040050028789,17,alive,united states,0 days 00:50:00,0,50,sturdy memorial hospital,gaynell126 streich926,female,united health care,2008,1
2008-04-10,,cd900636-aee9-41b1-acf1-557efa0fd9cd,1d7366f7-4e58-4561-959d-1c339db8b53b,232347008,Dander (animal),1d7366f7-4e58-4561-959d-1c339db8b53b,2008-04-10 08:45:27,2008-04-10 09:35:27,ambulatory,185347001,129.16,129.16,59.16,309595.45,4083.88,allergy,2007-03-03,,999-69-3274,ms.,mx,white,nonhispanic,female,concord  massachusetts ,norfolk,massachusetts,norfolk county,42.09375912895345,-71.35040050028789,17,alive,united states,0 days 00:50:00,0,50,sturdy memorial hospital,gaynell126 streich926,female,united health care,2008,1
2008-04-10,,cd900636-aee9-41b1-acf1-557efa0fd9cd,1d7366f7-4e58-4561-959d-1c339db8b53b,418689008,Grass Pollen,1d7366f7-4e58-4561-959d-1c339db8b53b,2008-04-10 08:45:27,2008-04-10 09:35:27,ambulatory,185347001,129.16,129.16,59.16,309595.45,4083.88,allergy,2007-03-03,,999-69-3274,ms.,mx,white,nonhispanic,female,concord  massachusetts ,norfolk,massachusetts,norfolk county,42.09375912895345,-71.35040050028789,17,alive,united states,0 days 00:50:00,0,50,sturdy memorial hospital,gaynell126 streich926,female,united health care,2008,1
2008-04-10,,cd900636-aee9-41b1-acf1-557efa0fd9cd,1d7366f7-4e58-4561-959d-1c339db8b53b,419263009,Tree Pollen,1d7366f7-4e58-4561-959d-1c339db8b53b,2008-04-10 08:45:27,2008-04-10 09:35:27,ambulatory,185347001,129.16,129.16,59.16,309595.45,4083.88,allergy,2007-03-03,,999-69-3274,ms.,mx,white,nonhispanic,female,concord  massachusetts ,norfolk,massachusetts,norfolk county,42.09375912895345,-71.35040050028789,17,alive,united states,0 days 00:50:00,0,50,sturdy memorial hospital,gaynell126 streich926,female,united health care,2008,1
2008-04-10,,cd900636-aee9-41b1-acf1-557efa0fd9cd,1d7366f7-4e58-4561-959d-1c339db8b53b,425525006,Dairy,1d7366f7-4e58-4561-959d-1c339db8b53b,2008-04-10 08:45:27,2008-04-10 09:35:27,ambulatory,185347001,129.16,129.16,59.16,309595.45,4083.88,allergy,2007-03-03,,999-69-3274,ms.,mx,white,nonhispanic,female,concord  massachusetts ,norfolk,massachusetts,norfolk county,42.09375912895345,-71.35040050028789,17,alive,united states,0 days 00:50:00,0,50,sturdy memorial hospital,gaynell126 streich926,female,united health care,2008,1
